reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-07-19,wk inc flu prop ed visits,2,2025-08-02,South Carolina,quantile,0.55,0.003242807
2025-07-19,wk inc flu prop ed visits,2,2025-08-02,South Carolina,quantile,0.6,0.0034422677
2025-07-19,wk inc flu prop ed visits,2,2025-08-02,South Carolina,quantile,0.65,0.0034973507
2025-07-19,wk inc flu prop ed visits,2,2025-08-02,South Carolina,quantile,0.7,0.0036815056
2025-07-19,wk inc flu prop ed visits,2,2025-08-02,South Carolina,quantile,0.75,0.0036984547
2025-07-19,wk inc flu prop ed visits,2,2025-08-02,South Carolina,quantile,0.8,0.004907413
2025-07-19,wk inc flu prop ed visits,2,2025-08-02,South Carolina,quantile,0.85,0.008753178
2025-07-19,wk inc flu prop ed visits,2,2025-08-02,South Carolina,quantile,0.9,0.03449061
2025-07-19,wk inc flu prop ed visits,2,2025-08-02,South Carolina,quantile,0.95,0.046973087
2025-07-19,wk inc flu prop ed visits,2,2025-08-02,South Carolina,quantile,0.975,0.0661551
2025-07-19,wk inc flu prop ed visits,2,2025-08-02,South Carolina,quantile,0.99,0.08521264
2025-07-19,wk inc flu prop ed visits,3,2025-08-09,South Carolina,quantile,0.01,0.0
2025-07-19,wk inc flu prop ed visits,3,2025-08-09,South Carolina,quantile,0.025,0.0
2025-07-19,wk inc flu prop ed visits,3,2025-08-09,South Carolina,quantile,0.05,0.0
2025-07-19,wk inc flu prop ed visits,3,2025-08-09,South Carolina,quantile,0.1,0.001599357
2025-07-19,wk inc flu prop ed visits,3,2025-08-09,South Carolina,quantile,0.15,0.0016670511
2025-07-19,wk inc flu prop ed visits,3,2025-08-09,South Carolina,quantile,0.2,0.001669695
2025-07-19,wk inc flu prop ed visits,3,2025-08-09,South Carolina,quantile,0.25,0.0016698492
2025-07-19,wk inc flu prop ed visits,3,2025-08-09,South Carolina,quantile,0.3,0.0016899402
2025-07-19,wk inc flu prop ed visits,3,2025-08-09,South Carolina,quantile,0.35,0.0017318269
2025-07-19,wk inc flu prop ed visits,3,2025-08-09,South Carolina,quantile,0.4,0.0025618207
2025-07-19,wk inc flu prop ed visits,3,2025-08-09,South Carolina,quantile,0.45,0.002657824
2025-07-19,wk inc flu prop ed visits,3,2025-08-09,South Carolina,quantile,0.5,0.0028816536
2025-07-19,wk inc flu prop ed visits,3,2025-08-09,South Carolina,quantile,0.55,0.0030918987
2025-07-19,wk inc flu prop ed visits,3,2025-08-09,South Carolina,quantile,0.6,0.0031114244
2025-07-19,wk inc flu prop ed visits,3,2025-08-09,South Carolina,quantile,0.65,0.0034701438
2025-07-19,wk inc flu prop ed visits,3,2025-08-09,South Carolina,quantile,0.7,0.003534886
2025-07-19,wk inc flu prop ed visits,3,2025-08-09,South Carolina,quantile,0.75,0.0072263
2025-07-19,wk inc flu prop ed visits,3,2025-08-09,South Carolina,quantile,0.8,0.013487635
2025-07-19,wk inc flu prop ed visits,3,2025-08-09,South Carolina,quantile,0.85,0.026474012
2025-07-19,wk inc flu prop ed visits,3,2025-08-09,South Carolina,quantile,0.9,0.037809085
2025-07-19,wk inc flu prop ed visits,3,2025-08-09,South Carolina,quantile,0.95,0.06272732
2025-07-19,wk inc flu prop ed visits,3,2025-08-09,South Carolina,quantile,0.975,0.066177666
2025-07-19,wk inc flu prop ed visits,3,2025-08-09,South Carolina,quantile,0.99,0.07816422
2025-07-19,wk inc flu prop ed visits,4,2025-08-16,South Carolina,quantile,0.01,0.0
2025-07-19,wk inc flu prop ed visits,4,2025-08-16,South Carolina,quantile,0.025,0.0
2025-07-19,wk inc flu prop ed visits,4,2025-08-16,South Carolina,quantile,0.05,0.0
2025-07-19,wk inc flu prop ed visits,4,2025-08-16,South Carolina,quantile,0.1,0.00050889136
2025-07-19,wk inc flu prop ed visits,4,2025-08-16,South Carolina,quantile,0.15,0.0013479359
2025-07-19,wk inc flu prop ed visits,4,2025-08-16,South Carolina,quantile,0.2,0.0021203
2025-07-19,wk inc flu prop ed visits,4,2025-08-16,South Carolina,quantile,0.25,0.0021402969
2025-07-19,wk inc flu prop ed visits,4,2025-08-16,South Carolina,quantile,0.3,0.0022436765
2025-07-19,wk inc flu prop ed visits,4,2025-08-16,South Carolina,quantile,0.35,0.0023767352
2025-07-19,wk inc flu prop ed visits,4,2025-08-16,South Carolina,quantile,0.4,0.0028268404
2025-07-19,wk inc flu prop ed visits,4,2025-08-16,South Carolina,quantile,0.45,0.0029867112
2025-07-19,wk inc flu prop ed visits,4,2025-08-16,South Carolina,quantile,0.5,0.003091468
2025-07-19,wk inc flu prop ed visits,4,2025-08-16,South Carolina,quantile,0.55,0.0034065845
2025-07-19,wk inc flu prop ed visits,4,2025-08-16,South Carolina,quantile,0.6,0.0035479353
2025-07-19,wk inc flu prop ed visits,4,2025-08-16,South Carolina,quantile,0.65,0.0046531293
2025-07-19,wk inc flu prop ed visits,4,2025-08-16,South Carolina,quantile,0.7,0.0054181037
2025-07-19,wk inc flu prop ed visits,4,2025-08-16,South Carolina,quantile,0.75,0.007077012
2025-07-19,wk inc flu prop ed visits,4,2025-08-16,South Carolina,quantile,0.8,0.011887473
2025-07-19,wk inc flu prop ed visits,4,2025-08-16,South Carolina,quantile,0.85,0.020824065
2025-07-19,wk inc flu prop ed visits,4,2025-08-16,South Carolina,quantile,0.9,0.034779634
2025-07-19,wk inc flu prop ed visits,4,2025-08-16,South Carolina,quantile,0.95,0.057239275
2025-07-19,wk inc flu prop ed visits,4,2025-08-16,South Carolina,quantile,0.975,0.06432832
2025-07-19,wk inc flu prop ed visits,4,2025-08-16,South Carolina,quantile,0.99,0.06720928
2025-07-26,wk inc flu prop ed visits,1,2025-08-02,South Carolina,quantile,0.01,0.0
2025-07-26,wk inc flu prop ed visits,1,2025-08-02,South Carolina,quantile,0.025,0.00024611733
2025-07-26,wk inc flu prop ed visits,1,2025-08-02,South Carolina,quantile,0.05,0.0009559027
2025-07-26,wk inc flu prop ed visits,1,2025-08-02,South Carolina,quantile,0.1,0.0011022488
2025-07-26,wk inc flu prop ed visits,1,2025-08-02,South Carolina,quantile,0.15,0.0013362849
2025-07-26,wk inc flu prop ed visits,1,2025-08-02,South Carolina,quantile,0.2,0.0013709009
2025-07-26,wk inc flu prop ed visits,1,2025-08-02,South Carolina,quantile,0.25,0.0014948528
2025-07-26,wk inc flu prop ed visits,1,2025-08-02,South Carolina,quantile,0.3,0.0018966375
2025-07-26,wk inc flu prop ed visits,1,2025-08-02,South Carolina,quantile,0.35,0.0019505318
2025-07-26,wk inc flu prop ed visits,1,2025-08-02,South Carolina,quantile,0.4,0.0022322165
2025-07-26,wk inc flu prop ed visits,1,2025-08-02,South Carolina,quantile,0.45,0.0024330493
2025-07-26,wk inc flu prop ed visits,1,2025-08-02,South Carolina,quantile,0.5,0.0031731077
2025-07-26,wk inc flu prop ed visits,1,2025-08-02,South Carolina,quantile,0.55,0.003458474
2025-07-26,wk inc flu prop ed visits,1,2025-08-02,South Carolina,quantile,0.6,0.004170502
2025-07-26,wk inc flu prop ed visits,1,2025-08-02,South Carolina,quantile,0.65,0.004491044
2025-07-26,wk inc flu prop ed visits,1,2025-08-02,South Carolina,quantile,0.7,0.005651243
2025-07-26,wk inc flu prop ed visits,1,2025-08-02,South Carolina,quantile,0.75,0.0071794703
2025-07-26,wk inc flu prop ed visits,1,2025-08-02,South Carolina,quantile,0.8,0.009792052
2025-07-26,wk inc flu prop ed visits,1,2025-08-02,South Carolina,quantile,0.85,0.023856515
2025-07-26,wk inc flu prop ed visits,1,2025-08-02,South Carolina,quantile,0.9,0.029204462
2025-07-26,wk inc flu prop ed visits,1,2025-08-02,South Carolina,quantile,0.95,0.045855764
2025-07-26,wk inc flu prop ed visits,1,2025-08-02,South Carolina,quantile,0.975,0.06679951
2025-07-26,wk inc flu prop ed visits,1,2025-08-02,South Carolina,quantile,0.99,0.07689655
2025-07-26,wk inc flu prop ed visits,2,2025-08-09,South Carolina,quantile,0.01,0.0
2025-07-26,wk inc flu prop ed visits,2,2025-08-09,South Carolina,quantile,0.025,0.00021518195
2025-07-26,wk inc flu prop ed visits,2,2025-08-09,South Carolina,quantile,0.05,0.00030907558
2025-07-26,wk inc flu prop ed visits,2,2025-08-09,South Carolina,quantile,0.1,0.00074081006
2025-07-26,wk inc flu prop ed visits,2,2025-08-09,South Carolina,quantile,0.15,0.0010003366
2025-07-26,wk inc flu prop ed visits,2,2025-08-09,South Carolina,quantile,0.2,0.0010912832
2025-07-26,wk inc flu prop ed visits,2,2025-08-09,South Carolina,quantile,0.25,0.0010953742
2025-07-26,wk inc flu prop ed visits,2,2025-08-09,South Carolina,quantile,0.3,0.001208083
2025-07-26,wk inc flu prop ed visits,2,2025-08-09,South Carolina,quantile,0.35,0.0019089078
2025-07-26,wk inc flu prop ed visits,2,2025-08-09,South Carolina,quantile,0.4,0.002152792
2025-07-26,wk inc flu prop ed visits,2,2025-08-09,South Carolina,quantile,0.45,0.0027786675
2025-07-26,wk inc flu prop ed visits,2,2025-08-09,South Carolina,quantile,0.5,0.0028727683
2025-07-26,wk inc flu prop ed visits,2,2025-08-09,South Carolina,quantile,0.55,0.0031957685
2025-07-26,wk inc flu prop ed visits,2,2025-08-09,South Carolina,quantile,0.6,0.003383047
2025-07-26,wk inc flu prop ed visits,2,2025-08-09,South Carolina,quantile,0.65,0.0034356392
2025-07-26,wk inc flu prop ed visits,2,2025-08-09,South Carolina,quantile,0.7,0.003585182
2025-07-26,wk inc flu prop ed visits,2,2025-08-09,South Carolina,quantile,0.75,0.0036284546
2025-07-26,wk inc flu prop ed visits,2,2025-08-09,South Carolina,quantile,0.8,0.0048410897
2025-07-26,wk inc flu prop ed visits,2,2025-08-09,South Carolina,quantile,0.85,0.008688144
2025-07-26,wk inc flu prop ed visits,2,2025-08-09,South Carolina,quantile,0.9,0.03444026
2025-07-26,wk inc flu prop ed visits,2,2025-08-09,South Carolina,quantile,0.95,0.046855073
2025-07-26,wk inc flu prop ed visits,2,2025-08-09,South Carolina,quantile,0.975,0.0660177
2025-07-26,wk inc flu prop ed visits,2,2025-08-09,South Carolina,quantile,0.99,0.08507122
2025-07-26,wk inc flu prop ed visits,3,2025-08-16,South Carolina,quantile,0.01,0.0
2025-07-26,wk inc flu prop ed visits,3,2025-08-16,South Carolina,quantile,0.025,0.0
2025-07-26,wk inc flu prop ed visits,3,2025-08-16,South Carolina,quantile,0.05,0.0
2025-07-26,wk inc flu prop ed visits,3,2025-08-16,South Carolina,quantile,0.1,0.0015529355
2025-07-26,wk inc flu prop ed visits,3,2025-08-16,South Carolina,quantile,0.15,0.0016267778
2025-07-26,wk inc flu prop ed visits,3,2025-08-16,South Carolina,quantile,0.2,0.0016386039
2025-07-26,wk inc flu prop ed visits,3,2025-08-16,South Carolina,quantile,0.25,0.0016402486
2025-07-26,wk inc flu prop ed visits,3,2025-08-16,South Carolina,quantile,0.3,0.0016415417
2025-07-26,wk inc flu prop ed visits,3,2025-08-16,South Carolina,quantile,0.35,0.0017122859
2025-07-26,wk inc flu prop ed visits,3,2025-08-16,South Carolina,quantile,0.4,0.0025153637
2025-07-26,wk inc flu prop ed visits,3,2025-08-16,South Carolina,quantile,0.45,0.0026191582
2025-07-26,wk inc flu prop ed visits,3,2025-08-16,South Carolina,quantile,0.5,0.0028173334
2025-07-26,wk inc flu prop ed visits,3,2025-08-16,South Carolina,quantile,0.55,0.0030457813
2025-07-26,wk inc flu prop ed visits,3,2025-08-16,South Carolina,quantile,0.6,0.003054991
2025-07-26,wk inc flu prop ed visits,3,2025-08-16,South Carolina,quantile,0.65,0.0034184626
2025-07-26,wk inc flu prop ed visits,3,2025-08-16,South Carolina,quantile,0.7,0.003489226
2025-07-26,wk inc flu prop ed visits,3,2025-08-16,South Carolina,quantile,0.75,0.0071673975
2025-07-26,wk inc flu prop ed visits,3,2025-08-16,South Carolina,quantile,0.8,0.013452105
2025-07-26,wk inc flu prop ed visits,3,2025-08-16,South Carolina,quantile,0.85,0.026487708
2025-07-26,wk inc flu prop ed visits,3,2025-08-16,South Carolina,quantile,0.9,0.037795186
2025-07-26,wk inc flu prop ed visits,3,2025-08-16,South Carolina,quantile,0.95,0.06263091
2025-07-26,wk inc flu prop ed visits,3,2025-08-16,South Carolina,quantile,0.975,0.06609472
2025-07-26,wk inc flu prop ed visits,3,2025-08-16,South Carolina,quantile,0.99,0.07802147
2025-07-26,wk inc flu prop ed visits,4,2025-08-23,South Carolina,quantile,0.01,0.0
2025-07-26,wk inc flu prop ed visits,4,2025-08-23,South Carolina,quantile,0.025,0.0
2025-07-26,wk inc flu prop ed visits,4,2025-08-23,South Carolina,quantile,0.05,0.0
2025-07-26,wk inc flu prop ed visits,4,2025-08-23,South Carolina,quantile,0.1,0.00048265012
2025-07-26,wk inc flu prop ed visits,4,2025-08-23,South Carolina,quantile,0.15,0.0013339475
2025-07-26,wk inc flu prop ed visits,4,2025-08-23,South Carolina,quantile,0.2,0.0021109767
2025-07-26,wk inc flu prop ed visits,4,2025-08-23,South Carolina,quantile,0.25,0.002112051
2025-07-26,wk inc flu prop ed visits,4,2025-08-23,South Carolina,quantile,0.3,0.0022302729
2025-07-26,wk inc flu prop ed visits,4,2025-08-23,South Carolina,quantile,0.35,0.0023530286
2025-07-26,wk inc flu prop ed visits,4,2025-08-23,South Carolina,quantile,0.4,0.0027882047
2025-07-26,wk inc flu prop ed visits,4,2025-08-23,South Carolina,quantile,0.45,0.0029524835
2025-07-26,wk inc flu prop ed visits,4,2025-08-23,South Carolina,quantile,0.5,0.003066352
2025-07-26,wk inc flu prop ed visits,4,2025-08-23,South Carolina,quantile,0.55,0.0033706038
2025-07-26,wk inc flu prop ed visits,4,2025-08-23,South Carolina,quantile,0.6,0.003508187
2025-07-26,wk inc flu prop ed visits,4,2025-08-23,South Carolina,quantile,0.65,0.0046051
2025-07-26,wk inc flu prop ed visits,4,2025-08-23,South Carolina,quantile,0.7,0.0053936723
2025-07-26,wk inc flu prop ed visits,4,2025-08-23,South Carolina,quantile,0.75,0.007062053
2025-07-26,wk inc flu prop ed visits,4,2025-08-23,South Carolina,quantile,0.8,0.011878166
2025-07-26,wk inc flu prop ed visits,4,2025-08-23,South Carolina,quantile,0.85,0.02078122
2025-07-26,wk inc flu prop ed visits,4,2025-08-23,South Carolina,quantile,0.9,0.034742907
2025-07-26,wk inc flu prop ed visits,4,2025-08-23,South Carolina,quantile,0.95,0.05717556
2025-07-26,wk inc flu prop ed visits,4,2025-08-23,South Carolina,quantile,0.975,0.0642357
2025-07-26,wk inc flu prop ed visits,4,2025-08-23,South Carolina,quantile,0.99,0.067053005
2025-08-02,wk inc flu prop ed visits,1,2025-08-09,South Carolina,quantile,0.01,0.0
2025-08-02,wk inc flu prop ed visits,1,2025-08-09,South Carolina,quantile,0.025,0.0002187741
2025-08-02,wk inc flu prop ed visits,1,2025-08-09,South Carolina,quantile,0.05,0.000934181
2025-08-02,wk inc flu prop ed visits,1,2025-08-09,South Carolina,quantile,0.1,0.0010896313
2025-08-02,wk inc flu prop ed visits,1,2025-08-09,South Carolina,quantile,0.15,0.0013302603
2025-08-02,wk inc flu prop ed visits,1,2025-08-09,South Carolina,quantile,0.2,0.0013312192
2025-08-02,wk inc flu prop ed visits,1,2025-08-09,South Carolina,quantile,0.25,0.0014524541
2025-08-02,wk inc flu prop ed visits,1,2025-08-09,South Carolina,quantile,0.3,0.0018616928
2025-08-02,wk inc flu prop ed visits,1,2025-08-09,South Carolina,quantile,0.35,0.0018955898
2025-08-02,wk inc flu prop ed visits,1,2025-08-09,South Carolina,quantile,0.4,0.0022029718
2025-08-02,wk inc flu prop ed visits,1,2025-08-09,South Carolina,quantile,0.45,0.0024206203
2025-08-02,wk inc flu prop ed visits,1,2025-08-09,South Carolina,quantile,0.5,0.003141605
2025-08-02,wk inc flu prop ed visits,1,2025-08-09,South Carolina,quantile,0.55,0.0034155631
2025-08-02,wk inc flu prop ed visits,1,2025-08-09,South Carolina,quantile,0.6,0.0041433075
2025-08-02,wk inc flu prop ed visits,1,2025-08-09,South Carolina,quantile,0.65,0.0044697057
2025-08-02,wk inc flu prop ed visits,1,2025-08-09,South Carolina,quantile,0.7,0.0056367395
2025-08-02,wk inc flu prop ed visits,1,2025-08-09,South Carolina,quantile,0.75,0.007162801
2025-08-02,wk inc flu prop ed visits,1,2025-08-09,South Carolina,quantile,0.8,0.009761744
2025-08-02,wk inc flu prop ed visits,1,2025-08-09,South Carolina,quantile,0.85,0.023863908
2025-08-02,wk inc flu prop ed visits,1,2025-08-09,South Carolina,quantile,0.9,0.029180326
2025-08-02,wk inc flu prop ed visits,1,2025-08-09,South Carolina,quantile,0.95,0.045794494
2025-08-02,wk inc flu prop ed visits,1,2025-08-09,South Carolina,quantile,0.975,0.06677054
2025-08-02,wk inc flu prop ed visits,1,2025-08-09,South Carolina,quantile,0.99,0.07686161
2025-08-02,wk inc flu prop ed visits,2,2025-08-16,South Carolina,quantile,0.01,0.0
2025-08-02,wk inc flu prop ed visits,2,2025-08-16,South Carolina,quantile,0.025,0.00021363373
2025-08-02,wk inc flu prop ed visits,2,2025-08-16,South Carolina,quantile,0.05,0.00029715346
2025-08-02,wk inc flu prop ed visits,2,2025-08-16,South Carolina,quantile,0.1,0.00074210024
2025-08-02,wk inc flu prop ed visits,2,2025-08-16,South Carolina,quantile,0.15,0.00095010654
2025-08-02,wk inc flu prop ed visits,2,2025-08-16,South Carolina,quantile,0.2,0.001059983
2025-08-02,wk inc flu prop ed visits,2,2025-08-16,South Carolina,quantile,0.25,0.0010841185
2025-08-02,wk inc flu prop ed visits,2,2025-08-16,South Carolina,quantile,0.3,0.0011845006
2025-08-02,wk inc flu prop ed visits,2,2025-08-16,South Carolina,quantile,0.35,0.0018831787
2025-08-02,wk inc flu prop ed visits,2,2025-08-16,South Carolina,quantile,0.4,0.0021184972
2025-08-02,wk inc flu prop ed visits,2,2025-08-16,South Carolina,quantile,0.45,0.0027501436
2025-08-02,wk inc flu prop ed visits,2,2025-08-16,South Carolina,quantile,0.5,0.0028656586
2025-08-02,wk inc flu prop ed visits,2,2025-08-16,South Carolina,quantile,0.55,0.003182593
2025-08-02,wk inc flu prop ed visits,2,2025-08-16,South Carolina,quantile,0.6,0.0033581012
2025-08-02,wk inc flu prop ed visits,2,2025-08-16,South Carolina,quantile,0.65,0.0034080767
2025-08-02,wk inc flu prop ed visits,2,2025-08-16,South Carolina,quantile,0.7,0.0035355282
2025-08-02,wk inc flu prop ed visits,2,2025-08-16,South Carolina,quantile,0.75,0.0035931754
2025-08-02,wk inc flu prop ed visits,2,2025-08-16,South Carolina,quantile,0.8,0.004824286
2025-08-02,wk inc flu prop ed visits,2,2025-08-16,South Carolina,quantile,0.85,0.008665332
2025-08-02,wk inc flu prop ed visits,2,2025-08-16,South Carolina,quantile,0.9,0.034432445
2025-08-02,wk inc flu prop ed visits,2,2025-08-16,South Carolina,quantile,0.95,0.04681675
2025-08-02,wk inc flu prop ed visits,2,2025-08-16,South Carolina,quantile,0.975,0.06597237
2025-08-02,wk inc flu prop ed visits,2,2025-08-16,South Carolina,quantile,0.99,0.08501601
2025-08-02,wk inc flu prop ed visits,3,2025-08-23,South Carolina,quantile,0.01,0.0
2025-08-02,wk inc flu prop ed visits,3,2025-08-23,South Carolina,quantile,0.025,0.0
2025-08-02,wk inc flu prop ed visits,3,2025-08-23,South Carolina,quantile,0.05,0.0
2025-08-02,wk inc flu prop ed visits,3,2025-08-23,South Carolina,quantile,0.1,0.001516867
2025-08-02,wk inc flu prop ed visits,3,2025-08-23,South Carolina,quantile,0.15,0.001602241
2025-08-02,wk inc flu prop ed visits,3,2025-08-23,South Carolina,quantile,0.2,0.0016237386
2025-08-02,wk inc flu prop ed visits,3,2025-08-23,South Carolina,quantile,0.25,0.0016282595
2025-08-02,wk inc flu prop ed visits,3,2025-08-23,South Carolina,quantile,0.3,0.0016329498
2025-08-02,wk inc flu prop ed visits,3,2025-08-23,South Carolina,quantile,0.35,0.00171264
2025-08-02,wk inc flu prop ed visits,3,2025-08-23,South Carolina,quantile,0.4,0.0025052743
2025-08-02,wk inc flu prop ed visits,3,2025-08-23,South Carolina,quantile,0.45,0.002600233
2025-08-02,wk inc flu prop ed visits,3,2025-08-23,South Carolina,quantile,0.5,0.0027870596
2025-08-02,wk inc flu prop ed visits,3,2025-08-23,South Carolina,quantile,0.55,0.0030089035
2025-08-02,wk inc flu prop ed visits,3,2025-08-23,South Carolina,quantile,0.6,0.00303828
2025-08-02,wk inc flu prop ed visits,3,2025-08-23,South Carolina,quantile,0.65,0.0033950626
2025-08-02,wk inc flu prop ed visits,3,2025-08-23,South Carolina,quantile,0.7,0.0034659794
2025-08-02,wk inc flu prop ed visits,3,2025-08-23,South Carolina,quantile,0.75,0.0071508707
2025-08-02,wk inc flu prop ed visits,3,2025-08-23,South Carolina,quantile,0.8,0.013439481
2025-08-02,wk inc flu prop ed visits,3,2025-08-23,South Carolina,quantile,0.85,0.02652201
2025-08-02,wk inc flu prop ed visits,3,2025-08-23,South Carolina,quantile,0.9,0.03780037
2025-08-02,wk inc flu prop ed visits,3,2025-08-23,South Carolina,quantile,0.95,0.06259861
2025-08-02,wk inc flu prop ed visits,3,2025-08-23,South Carolina,quantile,0.975,0.06609007
2025-08-02,wk inc flu prop ed visits,3,2025-08-23,South Carolina,quantile,0.99,0.07797886
2025-08-02,wk inc flu prop ed visits,4,2025-08-30,South Carolina,quantile,0.01,0.0
2025-08-02,wk inc flu prop ed visits,4,2025-08-30,South Carolina,quantile,0.025,0.0
2025-08-02,wk inc flu prop ed visits,4,2025-08-30,South Carolina,quantile,0.05,0.0
2025-08-02,wk inc flu prop ed visits,4,2025-08-30,South Carolina,quantile,0.1,0.00046697145
2025-08-02,wk inc flu prop ed visits,4,2025-08-30,South Carolina,quantile,0.15,0.0013306002
2025-08-02,wk inc flu prop ed visits,4,2025-08-30,South Carolina,quantile,0.2,0.002092513
2025-08-02,wk inc flu prop ed visits,4,2025-08-30,South Carolina,quantile,0.25,0.002117615
2025-08-02,wk inc flu prop ed visits,4,2025-08-30,South Carolina,quantile,0.3,0.0022240947
2025-08-02,wk inc flu prop ed visits,4,2025-08-30,South Carolina,quantile,0.35,0.0023496933
2025-08-02,wk inc flu prop ed visits,4,2025-08-30,South Carolina,quantile,0.4,0.0027610366
2025-08-02,wk inc flu prop ed visits,4,2025-08-30,South Carolina,quantile,0.45,0.0029422706
2025-08-02,wk inc flu prop ed visits,4,2025-08-30,South Carolina,quantile,0.5,0.0030525364
2025-08-02,wk inc flu prop ed visits,4,2025-08-30,South Carolina,quantile,0.55,0.0033660266
2025-08-02,wk inc flu prop ed visits,4,2025-08-30,South Carolina,quantile,0.6,0.003488258
2025-08-02,wk inc flu prop ed visits,4,2025-08-30,South Carolina,quantile,0.65,0.0045836926
2025-08-02,wk inc flu prop ed visits,4,2025-08-30,South Carolina,quantile,0.7,0.00538817
2025-08-02,wk inc flu prop ed visits,4,2025-08-30,South Carolina,quantile,0.75,0.0070624924
2025-08-02,wk inc flu prop ed visits,4,2025-08-30,South Carolina,quantile,0.8,0.011893875
2025-08-02,wk inc flu prop ed visits,4,2025-08-30,South Carolina,quantile,0.85,0.020772478
2025-08-02,wk inc flu prop ed visits,4,2025-08-30,South Carolina,quantile,0.9,0.03473344
2025-08-02,wk inc flu prop ed visits,4,2025-08-30,South Carolina,quantile,0.95,0.05716124
2025-08-02,wk inc flu prop ed visits,4,2025-08-30,South Carolina,quantile,0.975,0.06421826
2025-08-02,wk inc flu prop ed visits,4,2025-08-30,South Carolina,quantile,0.99,0.0669965
2025-08-09,wk inc flu prop ed visits,1,2025-08-16,South Carolina,quantile,0.01,0.0
2025-08-09,wk inc flu prop ed visits,1,2025-08-16,South Carolina,quantile,0.025,0.00021695912
2025-08-09,wk inc flu prop ed visits,1,2025-08-16,South Carolina,quantile,0.05,0.00093284424
2025-08-09,wk inc flu prop ed visits,1,2025-08-16,South Carolina,quantile,0.1,0.0011412496
2025-08-09,wk inc flu prop ed visits,1,2025-08-16,South Carolina,quantile,0.15,0.001336265
2025-08-09,wk inc flu prop ed visits,1,2025-08-16,South Carolina,quantile,0.2,0.0013512112
2025-08-09,wk inc flu prop ed visits,1,2025-08-16,South Carolina,quantile,0.25,0.0014529373
2025-08-09,wk inc flu prop ed visits,1,2025-08-16,South Carolina,quantile,0.3,0.0018637629
2025-08-09,wk inc flu prop ed visits,1,2025-08-16,South Carolina,quantile,0.35,0.0018930011
2025-08-09,wk inc flu prop ed visits,1,2025-08-16,South Carolina,quantile,0.4,0.002241345
2025-08-09,wk inc flu prop ed visits,1,2025-08-16,South Carolina,quantile,0.45,0.0024647922
2025-08-09,wk inc flu prop ed visits,1,2025-08-16,South Carolina,quantile,0.5,0.003137812
2025-08-09,wk inc flu prop ed visits,1,2025-08-16,South Carolina,quantile,0.55,0.0034180388
2025-08-09,wk inc flu prop ed visits,1,2025-08-16,South Carolina,quantile,0.6,0.0041803424
2025-08-09,wk inc flu prop ed visits,1,2025-08-16,South Carolina,quantile,0.65,0.0045089866
2025-08-09,wk inc flu prop ed visits,1,2025-08-16,South Carolina,quantile,0.7,0.00568158
2025-08-09,wk inc flu prop ed visits,1,2025-08-16,South Carolina,quantile,0.75,0.007194641
2025-08-09,wk inc flu prop ed visits,1,2025-08-16,South Carolina,quantile,0.8,0.009776707
2025-08-09,wk inc flu prop ed visits,1,2025-08-16,South Carolina,quantile,0.85,0.023908114
2025-08-09,wk inc flu prop ed visits,1,2025-08-16,South Carolina,quantile,0.9,0.029235182
2025-08-09,wk inc flu prop ed visits,1,2025-08-16,South Carolina,quantile,0.95,0.045853943
2025-08-09,wk inc flu prop ed visits,1,2025-08-16,South Carolina,quantile,0.975,0.06685659
2025-08-09,wk inc flu prop ed visits,1,2025-08-16,South Carolina,quantile,0.99,0.07695479
2025-08-09,wk inc flu prop ed visits,2,2025-08-23,South Carolina,quantile,0.01,0.0
2025-08-09,wk inc flu prop ed visits,2,2025-08-23,South Carolina,quantile,0.025,0.00024068789
2025-08-09,wk inc flu prop ed visits,2,2025-08-23,South Carolina,quantile,0.05,0.00030935495
2025-08-09,wk inc flu prop ed visits,2,2025-08-23,South Carolina,quantile,0.1,0.00078058563
2025-08-09,wk inc flu prop ed visits,2,2025-08-23,South Carolina,quantile,0.15,0.00093478535
2025-08-09,wk inc flu prop ed visits,2,2025-08-23,South Carolina,quantile,0.2,0.0010730266
2025-08-09,wk inc flu prop ed visits,2,2025-08-23,South Carolina,quantile,0.25,0.0010867018
2025-08-09,wk inc flu prop ed visits,2,2025-08-23,South Carolina,quantile,0.3,0.0011974656
2025-08-09,wk inc flu prop ed visits,2,2025-08-23,South Carolina,quantile,0.35,0.0018847687
2025-08-09,wk inc flu prop ed visits,2,2025-08-23,South Carolina,quantile,0.4,0.002125889
2025-08-09,wk inc flu prop ed visits,2,2025-08-23,South Carolina,quantile,0.45,0.0027931274
2025-08-09,wk inc flu prop ed visits,2,2025-08-23,South Carolina,quantile,0.5,0.002903853
2025-08-09,wk inc flu prop ed visits,2,2025-08-23,South Carolina,quantile,0.55,0.0032281552
2025-08-09,wk inc flu prop ed visits,2,2025-08-23,South Carolina,quantile,0.6,0.0033887262
2025-08-09,wk inc flu prop ed visits,2,2025-08-23,South Carolina,quantile,0.65,0.003432859
2025-08-09,wk inc flu prop ed visits,2,2025-08-23,South Carolina,quantile,0.7,0.0035539372
2025-08-09,wk inc flu prop ed visits,2,2025-08-23,South Carolina,quantile,0.75,0.0036096626
2025-08-09,wk inc flu prop ed visits,2,2025-08-23,South Carolina,quantile,0.8,0.00488217
2025-08-09,wk inc flu prop ed visits,2,2025-08-23,South Carolina,quantile,0.85,0.008708867
